Route ID;Step ID;Town A;Town B;Distance;Driver name
36692;20;GOUZEAUCOURT;HALLUIN;80.016;Hans ALONSO
106041;18;CHAUSSIN;LOMBARD;22.565;Antonio SOKOLOVA
188359;29;CHATEAUPONSAC;DOMPIERRE LES EGLISES;9.718;Laura NAGY
131115;22;AYDOILLES;GORHEY;21.114;Laura FERRARI
39266;22;CULMONT;PEIGNEY;7.459;Alina ALONSO
117485;36;CULMONT;FRENELLE LA GRANDE;75.621;David IVANOVA
38041;12;ST ANDRE ET APPELLES;ST PIERRE SUR DROPT;17.96;Jose NOWAK
184328;22;MELIGNY LE PETIT;GERY;19.328;Francesco JIMENEZ
265303;2;LE CROZET;BAUGY;21.131;Andrei HOFFMANN
211206;27;MAXENT;CAROLLES;92.14;Giuseppe RICHTER
112437;13;ST MARCEL BEL ACCUEIL;L ISLE D ABEAU;3.633;Irina SANCHEZ
150612;11;LA TERRASSE;ST CHRISTOPHE;18.139;Ekaterina JENSEN
187422;21;LURY SUR ARNON;TRACY SUR LOIRE;67.73;Olga MORENO
251697;24;LUX;CAMPUAC;141.828;Werner RUSSO
12781;24;BIEF DES MAISONS;CHATELBLANC;6.122;Vasylyi JIMENEZ
299178;10;CHATONNAY;LA CHAPELLE DE SURIEU;25.619;Francisco ALONSO
248914;25;ST MARTIN D ARDECHE;MORNAS;17.496;Yuliya KOVALENKO
268723;4;LACQUY;LE FRECHE;4.757;Mario HERNANDEZ
118551;24;SARTES;GERMAINVILLIERS;14.44;Andrei PAVLOVA
159960;13;LAFFAUX;TAILLEFONTAINE;31.568;Josef SILVA
18983;18;LAURET;MERACQ;7.377;Sandra SCHMIDT
182944;6;EPRON;BIEVILLE BEUVILLE;2.914;John MUÑOZ
96552;5;VILLERS SUR LE MONT;ST PIERRE SUR VENCE;4.29;Petra BROWN
87026;4;NORDHEIM;KUTTOLSHEIM;1.626;Vera RAMOS
56718;10;ST LAMBERT SUR DIVE;CHAMPOSOULT;6.65;Maryia MARTIN
199677;17;ST CIRGUES DE JORDANNE;YOLET;13.236;Ana RODRIGUEZ
242542;18;PRUNIERES;BAYONS;27.578;Michael EVANS
256015;3;ROURE;ISOLA;7.644;Klaus MUÑOZ
154319;20;CAMARSAC;BIEUJAC;36.249;Eva ROSSI
123178;26;THURET;EFFIAT;7.839;Francesco ALONSO
207217;5;BARRAS;L ESCALE;5.522;Maksim JIMENEZ
103778;6;TREBEDAN;ST THUAL;18.798;Anton SOKOLOVA
73385;20;LARDIER ET VALENCA;MONETIER ALLEMONT;5.811;Rosa MORENO
12696;1;MONTPERREUX;LE VAUDIOUX;35.024;Claude IVANOVA
297718;8;ANCIER;CHAMPTONNAY;7.819;Anastasiya ZIMMERMANN
246692;1;LA CHENALOTTE;LA BAZOQUE;574.196;Roman TORRES
140990;4;MONT DE GALIE;SARRECAVE;25.1;Ekaterina RICHTER
150592;4;LOUVIGNE DU DESERT;MAYENNE;42.581;Francisco MILLER
246419;1;BOUST;MANOM;6.261;Vera HANSEN
19294;14;ST BERTHEVIN;ST CYR LE GRAVELAIS;12.423;Michael DIAZ
186347;20;CORTAMBERT;ST MAURICE DE SATONNAY;9.703;Jan LOPEZ
105274;19;SOUEL;MILHARS;12.041;Elena WILLIAMS
221575;6;NEUVILLALAIS;VERNIE;3.683;Andrey KUZNETSOV
283359;19;JUSSEY;NOROY LE BOURG;38.173;Mária KARLSSON
294107;26;FOSSE;ILLY;34.257;Jose IVANOVA
188465;2;LA VALETTE;SIEVOZ;4.413;Mario ROBERTS
84045;2;LA CHAPELLE PRES SEES;ST GERVAIS DU PERRON;3.368;Karin PETROV
198237;5;LANGUENAN;CORSEUL;3.998;Christian SANCHEZ
145895;6;FRECHEDE;CAZAUX VILLECOMTAL;11.55;Giovanni KLEIN
125143;9;TREILLIERES;ST JULIEN DE CONCELLES;18.435;Tatiana GOMEZ
197786;18;TILHOUSE;ESCALA;8.25;Monika SZABÓ
188337;20;ESPEYROUX;GLENAT;24.793;Sergey WAGNER
143910;12;TARNAC;ST QUENTIN LA CHABANNE;27.255;Thomas RAMOS
160679;22;ST LOUP SUR AUJON;NOIDANT LE ROCHEUX;14.702;Aleksandr IVANOVA
161881;31;CARS;LE TEICH;69.154;Andrey THOMAS
99432;9;LA ROE;CUILLE;8.35;Maksim SCHÄFER
234993;1;OLCANI;ESCRAGNOLLES;234.705;Barbara BAUER
252334;18;PASSY;SERVOZ;3.584;Aleksandr SHEVCHENKO
144537;21;CLERMONT;LA BASTIDE DE SEROU;8.379;Christine JENSEN
17629;38;CHASSAGNE ST DENIS;CLERON;3.049;Claude KUZNETSOV
67779;3;OSSERAIN RIVAREYTE;ARBERATS SILLEGUE;4.749;Hans WILLIAMS
234539;11;MASLIVES;VILLECELIN;105.237;Andrea KOVALENKO
129819;8;PONT DE LABEAUME;ST ALBAN AURIOLLES;25.768;Marina ROMERO
40848;24;SALORNAY SUR GUYE;ST VINCENT DES PRES;5.849;Svetlana FERREIRA
83685;2;LORGUES;AMPUS;16.378;Jean MORENO
5450;9;SAUSSINES;VILLEVIEILLE;5.717;Francisco MARTINEZ
78232;12;LOCMELAR;LOC EGUINER;3.811;Josef WILSON
36195;11;SAVIGNY EN SANCERRE;VAILLY SUR SAULDRE;11.087;Piotr RAMOS
77141;10;MONNAIE;ST GENOU;78.079;Aleksey EVANS
241706;1;LA CHAPELLE D AUREC;ST ROMAIN LACHALM;12.754;Mario SZABÓ
283555;8;BABEAU BOULDOUX;GUITALENS L ALBAREDE;72.044;Sandra KRAVCHENKO
112806;19;PEUX ET COUFFOULEUX;LA BASTIDE SOLAGES;35.347;Angela KRAVCHENKO
227470;19;THICOURT;GUENVILLER;21.873;Evgeniy PEREZ
70050;26;CONDEISSIAT;CHANOZ CHATENAY;5.595;Piotr DAVIES
35988;19;SANTILLY;JOUY EN PITHIVERAIS;18.699;Patrick DAVIES
12213;22;SAVILLY;LE VAL D ESNOMS;94.837;Igor LOPEZ
138388;8;GUERQUESALLES;AUBRY LE PANTHOU;5.276;Juan KOVÁCS
249830;13;BOUXWILLER;NEUWILLER LES SAVERNE;4.207;Jean HANSEN
220336;11;MONTHAULT;ST MARS SUR LA FUTAIE;15.146;Monika HANSEN
279917;19;LE FRAYSSE;ST CIRGUE;7.928;John RODRIGUEZ
214130;12;NIEDERMORSCHWIHR;WINTZENHEIM;4.253;Claude KRAVCHENKO
221694;19;COURCELLES EN MONTAGNE;BOURG;8.996;Thomas JENSEN
137195;1;TAMERVILLE;MONTAIGU LA BRISETTE;4.056;Juan EVANS
269805;5;ST JUST SUR DIVE;POUANCAY;9.543;Michael NOVIKOVA
17771;10;BACILLY;PONTORSON;16.208;Brigitte SCHÄFER
204731;7;BROUE;BOUTIGNY PROUAIS;3.852;Laura BAUER
154309;1;CARCANS;ST LAURENT MEDOC;15.917;Robert ROBERTS
27640;2;LAGAMAS;GRABELS;21.207;Klaus SMIRNOVA
238883;37;NEUVY LE ROI;FONTEVRAUD L ABBAYE;62.74;Manfred FERRARI
199492;24;ST JACQUES DE THOUARS;GLENAY;12.589;Wolfgang MILLER
268852;16;LES AIX D ANGILLON;MENETOU RATEL;22.445;Peter GOMEZ
187986;39;SAUMOS;AUDENGE;22.589;Monika MÜLLER
98143;10;CIBOURE;URRUGNE;4.083;Andrea COSTA
178675;12;ST MARTIN SUR LE PRE;VRAUX;9.449;Brigitte KRAVCHENKO
135384;11;GAYE;VILLEMONTOIRE;77.583;Alexander TAYLOR
148612;15;BARVILLE;CORDEBUGLE;9.184;Marta FERNANDEZ
207365;6;BREISTROFF LA GRANDE;KANFEN;8.171;Marie MORENO
58161;10;ARCOMPS;URCAY;15.058;Christian KRAVCHENKO
234548;3;INGWILLER;WEINBOURG;2.61;Mariya MOROZOVA
228647;24;TREILLES;OPOUL PERILLOS;8.181;Valentyna BECKER
292631;9;BAZOUGES CRE SUR LOIR;PRECIGNE;15.341;David EVANS
89284;24;VILLERS SOUS CHALAMONT;CHAPELLE D HUIN;9.835;Ekaterina SMIRNOVA
223988;32;ST CHRISTOPHE SUR CONDE;LES MONCEAUX;39.371;Sandra HANSEN
235058;15;ST LUC;ALLONNE;79.811;Maria TORRES
7952;21;CUSY;VERRENS ARVEY;22.575;Andreas WILSON
192865;16;GOUSSANCOURT;PASSY GRIGNY;4.088;Natalya PEREIRA
247368;13;THIRAUCOURT;RECICOURT;116.962;Marta ALVAREZ
32478;22;MARLES SUR CANCHE;LIGESCOURT;19.742;Mária JOHNSON
183976;9;ALLAIN;ANDILLY EN BASSIGNY;75.265;Svetlana FERNANDEZ
177458;11;TIFFAUGES;ST PIERRE DES ECHAUBROGNES;26.486;Patrick MAGOMEDOV
211734;10;DOUVREND;MEULERS;7.819;Thomas PEREIRA
217686;2;RUMERSHEIM LE HAUT;BRUNSTATT DIDENHEIM;21.418;Nadezhda BECKER
266844;23;CAMPSAS;VILLENEUVE LES BOULOC;14.815;Ana RICHTER
52849;4;ST PIERRE DES CHAMPS;ST LAURENT DE LA CABRERISSE;9.403;Alina BONDARENKO
76408;28;LA SALVETAT BELMONTET;MOISSAC;37.653;Maria MILLER
186186;10;ESQUERCHIN;NOYERS PONT MAUGIS;159.488;Maryia RUIZ
67360;10;AUTHON EBEON;LA LAIGNE;48.756;Anne HOFFMANN
108233;11;CASEVECCHIE;MONTSEGUR SUR LAUZON;442.005;Lyubov NAVARRO
1929;18;CROZET;ANDILLY;25.299;Maksim RODRIGUEZ
27423;9;AMBEL;QUET EN BEAUMONT;5.987;Anastasiya MARIN
189553;16;ST SULPICE;NAJAC;43.086;Sandra WAGNER
289318;9;BEAUMONT VILLAGE;CERE LA RONDE;8.436;Vladimir SANCHEZ
31932;11;DOLLEREN;OBERBRUCK;2.612;Maryia NAVARRO
207187;1;CAVALAIRE SUR MER;COGOLIN;7.222;Dmitriy MAGOMEDOV
22042;23;FAMECHON;MOYENCOURT LES POIX;2.777;Claude POPOV
90912;24;ONS EN BRAY;LHERAULE;7.948;Tatyana BAUER
157308;14;LUNEL VIEL;BAILLARGUES;6.52;Vera ROSSI
255034;25;AUTRANS MEAUDRE EN VERCORS;ENGINS;5.73;Paul GONZALEZ
61585;14;CRAMCHABAN;LA LAIGNE;2.842;Anna GUTIERREZ
160889;13;PERREX;FRANXAULT;91.939;Andrea RODRIGUEZ
19228;11;ROUVRES EN WOEVRE;DUZEY;15.973;Tatyana KRAVCHENKO
135995;16;MONTPOTHIER;LESCHEROLLES;23.862;Juan GOMEZ
143075;14;CRAINTILLEUX;MIZERIEUX;24.549;Nykolai SCHULZ
254743;30;JUILLES;GIMONT;4.6;Marie POPOV
35693;27;ST CIRQ MADELON;GRANGES SUR LOT;81.926;Dmitriy IVANOVA
278307;6;TALIZAT;REZENTIERES;4.294;Christine BAUER
296353;12;PONTVALLAIN;ECOMMOY;9.843;Vera GARCIA
244224;8;PAYS DE CLERVAL;VENNES;25.882;Yuliya JOHNSON
279582;20;LE MOLAY LITTRY;TOURNIERES;3.52;Michael NIELSEN
93941;23;TEYJAT;ECURAS;10.24;Marie SILVA
120430;6;BRIANCONNET;BAUDUEN;46.664;Martin PEREZ
39625;5;SALIGNAC DE MIRAMBEAU;VAL DE LIVENNE;8.614;Yvan SCHNEIDER
204487;15;ROMAGNE SOUS MONTFAUCON;CIERGES SOUS MONTFAUCON;3.439;Anastasiya BROWN
42830;7;RAMPOUX;SAIX;295.825;Sandra TAYLOR
68392;3;THIANGES;LE QUARTIER;104.258;Olha JIMENEZ
103459;2;MARTHOD;THENESOL;1.743;Paul PEREIRA
20673;21;PONT DE MONTVERT SUD MONT LOZERE;CHAMAGNE;489.463;Aleksandra KOVALENKO
188472;13;LANDES VIEILLES ET NEUVES;FOUILLOY;14.721;Rosa MORENO
43298;3;JUGY;VERS;2.437;Oksana SCHÄFER
148709;32;LA CHAPELLE THOUARAULT;RENNES;13.191;Giovanni SMIRNOVA
260790;4;LA TOUR EN MAURIENNE;MONTVERNIER;3.497;Anna MARTIN
40339;9;LASSAY LES CHATEAUX;CHARCHIGNE;7.466;Vladimir NIELSEN
158500;15;TOTAINVILLE;OELLEVILLE;2.859;Ivan SCHÄFER
270552;14;NOSSAGE ET BENEVENT;LAZER;8.811;Vera KLEIN
48024;20;CRAPONNE;PIERRE BENITE;9.206;Nadezhda SMIRNOVA
290809;20;REMECOURT;VETHEUIL;70.206;Peter SCHULZ
235580;2;LE CAILAR;VAUVERT;6.25;Klaus GARCIA
81417;6;THIEFFRANS;VELLEFAUX;13.419;Svetlana BRAUN
232745;2;AUCEY LA PLAINE;SOUGEAL;3.969;Antonio NOVIKOVA
117543;16;HONNECHY;BERTRY;3.354;Sergey SANCHEZ
81610;6;LA GRIPPERIE ST SYMPHORIEN;ST SORNIN;2.971;Aleksandra SMIRNOV
78182;9;AURIONS IDERNES;SEMEACQ BLACHON;3.637;Martin PETROVA
76711;5;PARGNY LES BOIS;BERTHENICOURT;18.364;Valentina SCHÄFER
203181;23;SALZA;ARGENS MINERVOIS;36.12;Natalya SMIRNOVA
291328;14;ALLAND HUY ET SAUSSEUIL;ECORDAL;3.729;Anton ALVAREZ
203531;7;THOREY EN PLAINE;FENAY;7.102;Christine JOHANSSON
107638;5;STE FOY;BEAUMONT LE HARENG;16.155;David GOMEZ
92718;43;ECHILLAIS;MOEZE;7.778;Igor KOVÁCS
203020;13;PUCEUL;NOZAY;6.211;Piotr JONES
296377;27;BEAUMONT DE PERTUIS;JOUQUES;12.026;Olga DIAZ
95536;38;FRONTENAY ROHAN ROHAN;STE FOY;93.655;John SHEVCHENKO
211772;12;PEYRIGNAC;CRESSENSAC SARRAZAC;31.741;Thomas KOCH
237673;8;MAZIERES NARESSE;ORGNAC SUR VEZERE;96.565;Barbara JIMENEZ
151214;23;NIZAS;ST HILAIRE DE BEAUVOIR;55.35;Rosa MEIER
56220;8;LUGASSON;ST GENES DE CASTILLON;17.571;Manfred FERRARI
189379;23;LOHITZUN OYHERCQ;JASSES;19.404;Ekaterina WILLIAMS
48550;10;ST LEGER DES PRES;LANRIGAN;2.597;Christine NOVIKOVA
262408;25;BRAM;BEAUFORT;53.591;Klaus RODRIGUEZ
210761;19;ST MEME LES CARRIERES;GAUGEAC;135.255;Pavel KUZNETSOVA
71665;9;CHENAC ST SEURIN D UZET;ST DIZANT DU GUA;12.043;Lyubov GUTIERREZ
186176;2;CAZENAVE SERRES ET ALLENS;L HERM;14.586;Claude ROBERTS
261424;36;MOLAIN;CUBRY;87.891;Tatyana GARCIA
167864;4;ESTRAMIAC;DARAZAC;178.297;Anastasiya PETROVA
298634;4;MONTBAZIN;COURNONTERRAL;4.928;Vera GOMEZ
246212;2;NIEDERBRONN LES BAINS;VIRMING;64.97;Giovanni TAYLOR
226747;2;MARFONTAINE;CRUPILLY;13.801;Giuseppe RODRIGUEZ
88857;9;ST ALBAN DU RHONE;ASSIEU;9.666;Francisco COSTA
149650;2;SAP EN AUGE;NOTRE DAME DU HAMEL;13.442;Svetlana FERNANDEZ
24240;23;LE MARTINET;SOUSTELLE;11.306;Alina ALVAREZ
226651;27;CHATEAUNEUF;VOSBLES VALFIN;98.251;Natalya WOLF
110417;11;AMBILLOU;JAULNAY;55.334;Maria GUTIERREZ
208469;6;FETERNES;REYVROZ;2.763;Denis SCHULZ
260889;14;VINETS;TROUANS;10.58;David VARGA
71448;23;BALLEROY SUR DROME;AMAYE SUR SEULLES;15.213;Maria JONES
39893;2;VALJOUFFREY;CORPS;12.838;Brigitte VOLKOVA
236063;4;ST LEGER TRIEY;CHAUME ET COURCHAMP;29.281;Tatyana VASILEVA
229029;8;ST PRIVAT DU DRAGON;CIVENS;88.738;Sandra SZABÓ
177690;17;ST GERMAIN DU PERT;ST FROMOND;12.661;Maria KARLSSON
257123;4;CEZAC;LES TOUCHES DE PERIGNY;92.976;Anastasiya RAMOS
277529;26;COURTEUIL;MONCHAUX SORENG;108.199;Andrei SHEVCHENKO
77503;47;FEYT;MONTBOUDIF;40.215;Dmitriy TÓTH
173859;27;SEILHAN;TIBIRAN JAUNAC;2.224;John ROBERTS
219039;18;MARCILLY LA GUEURCE;ST PRIX;53.84;Tatyana VASILEVA
77457;14;AVIGNON LES ST CLAUDE;COTEAUX DU LIZON;3.47;Paul FISCHER
264712;16;LABERLIERE;CRESSY OMENCOURT;18.989;Andrea ZIMMERMANN
65533;24;CHEVAGNES;MOULINS;18.899;Michel BECKER
295592;12;MAREIL SUR LOIR;NOGENT SUR LOIR;30.086;Christian DAVIES
246068;27;PINET;POMEROLS;2.379;Elena PAVLOVA
101710;1;LE CANNET;FAYENCE;26.657;Evgeniy SHEVCHENKO
284768;2;ST MARTIN D ONEY;LAGLORIEUSE;21.866;Serhei MUÑOZ
27226;24;CHAMBELLAY;BRECE;75.731;Francisco SCHULZ
12352;4;MERILHEU;TREBONS;5.883;Darya JIMENEZ
106363;15;CUSEY;CHASSIGNY;10.596;Mario HOFFMANN
194580;12;CHATEAUNEUF DE BORDETTE;BOUCHET;23.234;Alexander KRAVCHENKO
64758;10;SALES;NONGLARD;6.886;Alina SCHULZ
228530;15;ARCAY;CHOUZE SUR LOIRE;33.661;Tomasz VARGA
202568;12;RANCHOT;MONTMIREY LE CHATEAU;16.057;Robert KOCH
180735;4;EXPIREMONT;MERIGNAC;5.742;Dmitriy NOVIKOVA
35689;15;CISSAC MEDOC;ST GERMAIN D ESTEUIL;5.314;Pavel JONES
146355;20;AMBIEVILLERS;VILLAGE NEUF;115.132;Yuliya GOMEZ
241251;12;AMY;MARGNY AUX CERISES;4.322;Aleksandr ROMERO
226235;5;ROUZIERS;ST ETIENNE DE MAURS;8.463;Giuseppe RODRIGUEZ
209372;8;ST THIBAULT;ROUILLY ST LOUP;7.143;Giuseppe SMIRNOV
267823;12;STE JALLE;ST MARTIN DE CASTILLON;56.644;Yvan KARLSSON
16109;13;GEAY;ARCAY;28.407;Tatyana POPOVA
197042;25;LE SUBDRAY;ST GERMAIN DES BOIS;18.0;Francesco FISCHER
278630;37;TRONDES;HANNONVILLE SUZEMONT;42.073;Vladymyr WAGNER
135383;6;MORSANG SUR SEINE;MOISENAY;17.688;Christian PAVLOVA
70113;10;LADIVILLE;ANGEDUC;3.927;Brigitte HUBER
52428;1;ST MARTIN DE RIBERAC;ST SEVERIN;13.675;Elisabeth SCHMIDT
190251;18;URCAY;HERISSON;14.681;Natalya VASILEVA
253116;10;COMBES;FONS;97.177;Angela FERNANDEZ
101958;26;VIRA;PONTEILLA;38.2;Daniel KUZNETSOV
275231;4;ENGOMER;ENCOURTIECH;10.879;Yuliya ALONSO
1614;15;CINTRE;LE VERGER;6.058;Darya JOHNSON
298354;17;TREZIOUX;VINZELLES;23.625;Denis COSTA
187786;3;SALON;ST AGNE;24.581;John ROSSI
85057;16;CINAIS;ANTOIGNE;24.964;Christian SCHNEIDER
236503;8;BRETAGNE D ARMAGNAC;ANZEX;44.292;Antonio SCHNEIDER
72750;2;BAILLEAU LE PIN;SANDARVILLE;2.44;Klaus NAGY
237637;14;LA BASTIDE;SERANON;5.061;Anastasiya FERNANDEZ
132309;26;FLEURY LA MONTAGNE;L HOPITAL LE MERCIER;23.511;Natalya PETROV
146140;6;PUY ST EUSEBE;SAVINES LE LAC;4.874;Oksana HERNANDEZ
197873;27;BROCHON;LONGEPIERRE;38.792;Aleksandr FERNANDEZ
292678;15;BEAUFORT EN SANTERRE;FRESNOY LES ROYE;9.622;Tatyana TAYLOR
192814;13;OCQUEVILLE;ST ANDRE DE BOHON;152.934;Laura JOHANSSON
86742;5;BAGNERES DE BIGORRE;BEAUDEAN;4.356;Valentyna WOLF
238959;1;ST DESIR;FIRFOL;9.621;Mariya JONES
30616;22;STE NATHALENE;CAMPAGNAC LES QUERCY;25.727;Michel FERNANDEZ
176348;11;CAISNES;PIERREFONDS;20.442;Ana BECKER
32424;12;MITRY MORY;DAGNY LAMBERCY;136.012;Martin MARIN
162800;6;BRAINVILLE;DONCOURT AUX TEMPLIERS;9.394;Yvan ANDERSSON
58530;4;LA BASTIDE;BAILLESTAVY;5.114;Nikolay FERRARI
177005;5;MANNEVILLE LA PIPARD;CANAPVILLE;8.819;Andrey SOKOLOVA
47608;20;VALLOIS;SAULCY SUR MEURTHE;38.492;Marta SIMON
220603;10;VELU;ROCQUIGNY;6.215;Manfred POPOVA
56776;11;MONTMAIN;BOOS;4.423;Patrick MÜLLER
259778;2;CHAMPCELLA;FREISSINIERES;5.939;Martin ROMERO
255835;3;PELISSANNE;ST TRINIT;57.797;Nadezhda MUÑOZ
132345;2;CRUSNES;BREHAIN LA VILLE;2.672;Anne SANTOS
69864;19;LANTENNE VERTIERE;GENNES;27.122;Tatiana KARLSSON
150642;19;LA CROIXILLE;LAUNAY VILLIERS;7.465;Maksim HANSEN
111672;14;BONNETAN;FALEYRAS;15.663;Elisabeth NOWAK
284987;16;VIRSAC;TAURIAC;6.284;John VASILEVA
168151;14;PURGEROT;MONTHUREUX SUR SAONE;30.976;Valentina SCHMID
247287;6;FONTENAY LE VICOMTE;JANVRY;21.189;Francesco FERREIRA
166429;21;ENDOUFIELLE;SAMATAN;9.071;Lyubov KUZNETSOV
179293;4;MATIGNON;ST JACUT DE LA MER;7.656;Eva NOVIKOVA
255108;2;DANESTAL;RUMESNIL;6.459;Juan MILLER
166444;27;ST MAIXANT;LA VILLEDIEU;37.874;Alexander SOKOLOVA
135365;6;BRANCHES;DEUX RIVIERES;27.495;Oksana HUBER
216170;20;PALLUAU;LE POIRE SUR VIE;8.478;Juan MEIER
155934;5;MAUBEC;MEYRIE;2.191;Barbara KOCH
218898;18;ST GERMAIN DE VIBRAC;JAZENNES;28.791;Monika MÜLLER
244260;20;STE ANNE SUR VILAINE;PLOERDUT;117.626;Jose WILSON
225543;13;ST MICHEL LE CLOUCQ;RANVILLE BREUILLAUD;80.084;Nadezhda ROSSI
14801;6;ENGLESQUEVILLE EN AUGE;LES AUTHIEUX SUR CALONNE;10.454;Josef SILVA
73763;4;WALHEIM;HEIDWILLER;3.172;Tatiana LOPEZ
79003;9;NOUANS LES FONTAINES;VIGOUX;69.701;Eva NAGY
272638;18;LONGUEAU;AIRAINES;31.594;Piotr MEIER
235007;20;BOURSEUL;ST MICHEL DE PLELAN;3.216;Francisco RUIZ
167725;4;RANCHY;MONTFIQUET;11.914;John ROSSI
83940;8;LABASTIDE DE LEVIS;ORBAN;12.117;Robert SMIRNOV
88840;5;BLAGNY SUR VINGEANNE;MONTUREUX ET PRANTIGNY;21.924;Tatiana JOHANSSON
292125;35;MAUREPAS;TAVAUX ET PONTSERICOURT;81.642;Josef KUZNETSOV
72764;9;VERTOU;ST FIACRE SUR MAINE;4.556;Tatyana SMIRNOV
117520;34;NOUVION LE COMTE;CHERY LES POUILLY;11.645;Vladymyr MARIN
279533;23;SECOURT;FONTAINE EN DORMOIS;117.605;Anton RICHTER
105017;30;BOURROU;ST MARTIN DE COUX;57.275;Vera WILSON
122861;9;DONNAZAC;CASTANET;42.593;Olha IVANOVA
261183;3;ST LEZER;STE RADEGONDE;69.81;Ivan SMIRNOVA
278157;11;ESPARTIGNAC;CHANTEIX;9.873;Francesco WAGNER
66779;12;QUEYSSAC LES VIGNES;ST LAURENT LES TOURS;14.195;Thomas MARIN
164492;11;LEONCEL;ST BONNET LAVAL;118.26;Josef EVANS
68980;12;ST ETIENNE DES OULLIERES;GERMOLLES SUR GROSNE;24.39;Alina JONES
75314;2;LE BERNARD;POIROUX;10.287;Anastasiya FERNANDEZ
77687;5;BUDLING;KEMPLICH;4.432;Francisco RODRIGUEZ
60956;9;VALS LES BAINS;LABASTIDE SUR BESORGUES;9.815;Petra KARLSSON
51727;2;SALLANCHES;NANCY SUR CLUSES;8.903;Ivan NOVIKOVA
174732;5;FAMECK;BOULANGE;14.598;Ivan NOWAK
196435;28;CHAMBELLAY;LA JAILLE YVON;4.269;Ana KRAVCHENKO
244633;10;SEIGNY;GIGNEVILLE;125.518;Ivan GUTIERREZ
215423;27;VIGOULANT;CHANTELLE;85.723;Ana JOHNSON
190788;17;RIEUX EN VAL;AIGUES VIVES;37.863;Nykolai WAGNER
14506;3;LES CONTAMINES MONTJOIE;DEMI QUARTIER;12.153;Elisabeth FISCHER
19771;21;PERIGNAC;ANGOULEME;20.683;Pavel FERREIRA
59264;14;MONTVILLE;BLONVILLE SUR MER;79.974;Elena BROWN
215658;20;SOUILLAC;LEOBARD;24.332;Maksim GONZALEZ
278901;13;CESSEVILLE;ST LEGER DU BOURG DENIS;31.002;Olga SHEVCHENKO
286313;26;CHASEREY;PARGUES;12.159;Oksana SMIRNOV
290377;15;ALAINCOURT LA COTE;ARRAYE ET HAN;7.752;Olga SCHULZ
41646;25;LAVEYRUNE;PEBRAC;55.304;Rosa MARTIN
94658;3;STE REINE;SEYSSEL;45.214;Marie KLEIN
165937;18;LAFFAUX;SANCY LES CHEMINOTS;3.569;Aleksey SCHNEIDER
42799;10;LIGNIERES ORGERES;ST DENIS SUR SARTHON;15.172;Tomasz BROWN
148476;9;ST MARTIN DES NOYERS;ESSARTS EN BOCAGE;6.58;Tatyana ROMERO
107461;18;MONSIREIGNE;LA REGRIPPIERE;53.561;Wolfgang VOLKOVA
257354;12;PRADONS;AULAS;82.152;Vladimir EVANS
271897;36;VARAMBON;LA TRANCLIERE;6.487;Mikhail MARTINEZ
260509;12;RAMOUSIES;ROCROI;42.802;Ivan PEREZ
235433;35;CAHAGNES;LE MESNIL GILBERT;44.07;Darya VARGA
214474;6;GENILLE;MONTRESOR;7.839;Patrick NAVARRO
